Popularity;0;0.5855276044435739;0.1966015091444013
MF_fastALS;1;0.1382600665976439;0.03546073393221623
MF_fastALS;2;0.22189887231720626;0.06873827313941104
MF_fastALS;3;0.22704759772784508;0.07143033519352296
MF_fastALS;4;0.23689733329602372;0.07501327349582045
MF_fastALS;5;0.23387525533760528;0.07644846516145898
MF_fastALS;6;0.24671908666088369;0.0813167510847579
MF_fastALS;7;0.24422867056552033;0.08094556962973395
MF_fastALS;8;0.2538825307104681;0.08518916343358827
MF_fastALS;9;0.25074852393877495;0.085229979178959
MF_fastALS;10;0.2521476341047094;0.08514640823597225
MF_fastALS;11;0.25598119595936986;0.08780675125010311
MF_fastALS;12;0.2595629179841621;0.0893387362222677
MF_fastALS;13;0.2555614629095895;0.08805895148868303
MF_fastALS;14;0.2565688222290623;0.08753659793648559
MF_fastALS;15;0.25544953409631477;0.08660380270662463
MF_fastALS;16;0.26168956543638244;0.09107568402667597
MF_fastALS;17;0.259031256121107;0.08765324885834083
MF_fastALS;18;0.2610179925567339;0.09041365199588636
MF_fastALS;19;0.2649634832246691;0.09240064428655337
MF_fastALS;20;0.2616336010297451;0.0907810829253911
MF_fastALS;21;0.2589752917144696;0.08938925010179333
MF_fastALS;22;0.2635923552620533;0.09044607320907991
MF_fastALS;23;0.26594286034082326;0.091772731252302
MF_fastALS;24;0.2645437501748888;0.0922731875173787
MF_fastALS;25;0.26647452220387835;0.09175428914449198
MF_fastALS;26;0.26328455102554776;0.0897078719628242
MF_fastALS;27;0.26580294932422976;0.09182146777315285
MF_fastALS;28;0.2623891205193497;0.09092513444293653
MF_fastALS;29;0.2685172230461427;0.09170018683512794
MF_fastALS;30;0.2698883510087584;0.09438321802134693
MF_fastALS;31;0.2662786467806475;0.0928887618501
MF_fastALS;32;0.2685172230461427;0.09237001204853641
MF_fastALS;33;0.2665304866105157;0.09189580375163543
MF_fastALS;34;0.2703920306684948;0.09300723174469339
MF_fastALS;35;0.26770573914990065;0.09239782657097098
MF_fastALS;36;0.271007639141506;0.09380398699697218
MF_fastALS;37;0.27145535439460505;0.09397675772658245
MF_fastALS;38;0.27190306964770405;0.09403727621662963
MF_fastALS;39;0.2680695077930436;0.0920726047047202
MF_fastALS;40;0.26745389932003244;0.0913835032087521
MF_fastALS;41;0.27721968827825505;0.09498715197557756
MF_fastALS;42;0.2686571340627361;0.0924272574239869
MF_fastALS;43;0.2727985001539021;0.09382872675455962
MF_fastALS;44;0.27095167473486864;0.09279453109936177
MF_fastALS;45;0.27265858913730867;0.09314099965307185
MF_fastALS;46;0.26882502728264823;0.09229560883750858
MF_fastALS;47;0.27293841117049555;0.09308035373955104
MF_fastALS;48;0.2703080840585388;0.09281320560683642
MF_fastALS;49;0.2746173433696169;0.09574753911130514
MF_fastALS;50;0.2751210230293533;0.09469716171256432
MF_fastALS;51;0.27240674930744047;0.09371297196069306
MF_fastALS;52;0.2759884713322327;0.09535969078756687
MF_fastALS;53;0.2736659484567815;0.09313838791954476
MF_fastALS;54;0.27458936116629823;0.09482552159138105
MF_fastALS;55;0.27296639337381423;0.09406500444325033
MF_fastALS;56;0.27181912303774797;0.09314854282920008
MF_fastALS;57;0.2778912611579036;0.09536587413885421
MF_fastALS;58;0.2709236925315499;0.093250897650776
